USP.x,Sumarija,GJ,Odsjek,KO.x,KC,Povrsina,stranica,odluka,napomena,KC_odluka,KC_2,ko_mb,ku_naziv,ZUP_NAZIV,ZUP_SJEDIS,Sumarija.y,USP.y,KOKC,.id,OBJECTID,KO.y,BROJ_KC,SHAPE_Leng,SHAPE_Area
Senj,Krk,NA,NA,Skrbčići,815,0.45,1,5,NA,815,815,315982,Krk,Primorsko-goranska županija,Rijeka,Šumarija Krk,Senj,315982_815,KC_PGZ.csv,10644808,315982,815,373.3148756506895,4416.58327447927
Senj,Krk,NA,NA,Skrbčići,981/3,1.3,1,5,NA,981/3,981/3,315982,Krk,Primorsko-goranska županija,Rijeka,Šumarija Krk,Senj,315982_981/3,KC_PGZ.csv,10639930,315982,981/3,1038.0404065395533,18494.893310732932
Senj,Krk,NA,NA,Kornić,371/2,5,1,5,NA,371/2,371/2,315907,Krk,Primorsko-goranska županija,Rijeka,Šumarija Krk,Senj,315907_371/2,KC_PGZ.csv,12332256,315907.00000000006,371/2,2995.275880429473,219839.92681011837
Senj,Senj,NA,NA,Krivi Put,d.2790,3.5,1,5,NA,d.2790,2790,325279,Senj,Ličko-senjska županija,Gospić,Šumarija Senj,Senj,325279_2790,KC_LSZ.csv,NA,325279,2790,12588.1947789,905617.352437
Senj,Senj,NA,NA,Krivi Put,d.3187,1.5,1,5,NA,d.3187,3187,325279,Senj,Ličko-senjska županija,Gospić,Šumarija Senj,Senj,325279_3187,KC_LSZ.csv,NA,325279,3187,6857.82751404,410512.801246
Senj,Senj,NA,NA,Sveti Juraj,d.305/1,1,1,5,NA,d.305/1,305/1,325236,Senj,Ličko-senjska županija,Gospić,Šumarija Senj,Senj,325236_305/1,KC_LSZ.csv,NA,325236,305/1,55420.44296,11953405.3865
Senj,Novi Vinodolski,NA,NA,Ledenice,d.3359/1,3,1,5,NA,d.3359/1,3359/1,302660,Crikvenica,Primorsko-goranska županija,Rijeka,Šumarija Novi Vinodolski,Senj,302660_3359/1,KC_PGZ.csv,7682631,302660,3359/1,5735.378554918819,493065.2815816504
Senj,Crikvenica,NA,NA,Novi,5002/1,120,1,5,NA,5002/1,5002/1,302678,Crikvenica,Primorsko-goranska županija,Rijeka,Šumarija Crikvenica,Senj,302678_5002/1,KC_PGZ.csv,7686912,302678,5002/1,8921.90947194763,1487245.9570823484
Senj,Crikvenica,NA,NA,Jadranovo,5556,27,1,5,NA,5556,5556,302643,Crikvenica,Primorsko-goranska županija,Rijeka,Šumarija Crikvenica,Senj,302643_5556,NA,NA,NA,NA,NA,NA
Senj,Rab,NA,NA,Barbat na Rabu,3420/1,11,1,5,NA,3420/1,3420/1,324396,Rab,Primorsko-goranska županija,Rijeka,Šumarija Rab,Senj,324396_3420/1,NA,NA,NA,NA,NA,NA
Split,Benkovac,NA,NA,Gornja Jagodnja,299/1,20,1,5,NA,"299/1, 360/1, 360/33",299/1,300462,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300462_299/1,NA,NA,NA,NA,NA,NA
Split,Benkovac,NA,NA,Gornja Jagodnja,360/1,20,1,5,NA,"299/1, 360/1, 360/33",360/1,300462,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300462_360/1,NA,NA,NA,NA,NA,NA
Split,Benkovac,NA,NA,Gornja Jagodnja,360/33,20,1,5,NA,"299/1, 360/1, 360/33",360/33,300462,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300462_360/33,NA,NA,NA,NA,NA,NA
Split,Benkovac,NA,NA,Polača,727/4,10,1,5,NA,727/4,727/4,300624,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300624_727/4,KC_ZADZ.csv,10619344,300624,727/4,10818.244809644191,1132772.3962125042
Split,Benkovac,NA,NA,Radošinovci,421,22,1,5,NA,"421, 454, 522",421,300667,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300667_421,KC_ZADZ.csv,11613619,300667.00000000006,421,1791.0207490621722,68388.02085471849
Split,Benkovac,NA,NA,Radošinovci,454,22,1,5,NA,"421, 454, 522",454,300667,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300667_454,KC_ZADZ.csv,11625630,300667.00000000006,454,3885.739454555483,298781.1041959541
Split,Benkovac,NA,NA,Radošinovci,522,22,1,5,NA,"421, 454, 522",522,300667,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300667_522,KC_ZADZ.csv,11612404,300667.00000000006,522,4978.345203239341,1144940.6188190295
Split,Benkovac,NA,NA,Ceranje,1533/1,34.88,1,5,NA,"1533/1, 1533/21",1533/1,300420,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300420_1533/1,KC_ZADZ.csv,10705165,300420,1533/1,4620.30290845426,1084712.2444181258
Split,Benkovac,NA,NA,Ceranje,1533/21,34.88,1,5,NA,"1533/1, 1533/21",1533/21,300420,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300420_1533/21,KC_ZADZ.csv,10688481,300420,1533/21,3711.8116243431896,111155.3585080781
Split,Benkovac,NA,NA,Gornja Jagodnja,1713/24,34.88,1,5,NA,"1713/24, 1713/27",1713/24,300462,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300462_1713/24,KC_ZADZ.csv,11772561,300462,1713/24,5801.353844030509,1276197.0925550826
Split,Benkovac,NA,NA,Gornja Jagodnja,1713/27,34.88,1,5,NA,"1713/24, 1713/27",1713/27,300462,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300462_1713/27,KC_ZADZ.csv,11771483,300462,1713/27,7488.706301823689,359210.2215015415
Split,Benkovac,NA,NA,Gornja Jagodnja,1713/27,34.88,1,5,NA,"1713/24, 1713/27",1713/27,300462,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300462_1713/27,KC_ZADZ.csv,11773566,300462,1713/27,2022.4361309940002,63845.03440007658
Split,Benkovac,NA,NA,Lisičić,451/72,1.5,1,5,NA,451/72,451/72,300560,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300560_451/72,KC_ZADZ.csv,11641571,300560,451/72,1961.055546179875,64361.48356156936
Split,Benkovac,NA,NA,Pristeg,417,1,1,5,NA,417,417,300659,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300659_417,KC_ZADZ.csv,11606310,300659.00000000006,417,766.9161486991975,22063.791882828296
Split,Benkovac,NA,NA,Pristeg,422,0.15,1,5,NA,422,422,300659,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300659_422,KC_ZADZ.csv,11606311,300659.00000000006,422,216.4260781627941,1642.3903998620704
Split,Benkovac,NA,NA,Pristeg,423,0.12,1,5,NA,423,423,300659,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300659_423,KC_ZADZ.csv,11606312,300659.00000000006,423,145.29963655010727,1183.539208591681
Split,Benkovac,NA,NA,Pristeg,1419/1,1.5,1,5,NA,1419/1,1419/1,300659,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300659_1419/1,KC_ZADZ.csv,11597807,300659.00000000006,1419/1,16868.943554553833,5629985.296269797
Split,Benkovac,NA,NA,Lisičić,369/1,2.54,1,5,NA,369/1,369/1,300560,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300560_369/1,KC_ZADZ.csv,11646721,300560,369/1,841.0764079448529,28215.056008567757
Split,Benkovac,NA,NA,Nadin,155/1,135,1,5,NA,155/1,155/1,300586,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300586_155/1,KC_ZADZ.csv,12550356,300586,155/1,2464.9941005024193,152225.1682262945
Split,Benkovac,NA,NA,Donje Biljane,87/67,135,1,5,NA,87/67,87/67,300454,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300454_87/67,KC_ZADZ.csv,8221763,300454,87/67,6891.521994169343,1282325.1426608074
Split,Benkovac,NA,NA,Gornje Biljane,d.1271/2,12,1,5,NA,d.1271/2,1271/2,300489,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300489_1271/2,KC_ZADZ.csv,9107830,300488.99999999994,1271/2,2873.6577182943993,430800.51021530904
Split,Benkovac,NA,NA,Stankovci,1304,8.2,1,5,NA,1304,1304,300691,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300691_1304,KC_ZADZ.csv,12572588,300691.00000000006,1304,3489.057381703667,378842.9611087029
Split,Benkovac,NA,NA,Stankovci,d.1307/1,19.2,1,5,NA,d.1307/1,1307/1,300691,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300691_1307/1,KC_ZADZ.csv,12565866,300691.00000000006,1307/1,11337.610781979212,3662371.7806009585
Split,Benkovac,NA,NA,Stankovci,d.1307/1,19.2,1,5,NA,d.1307/1,1307/1,300691,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300691_1307/1,KC_SKZ.csv,12565866,300691.00000000006,1307/1,11337.610781979212,3662371.7806009585
Split,Benkovac,NA,NA,Stankovci,d.1307/1,7,1,5,NA,d.1307/1,1307/1,300691,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300691_1307/1,KC_ZADZ.csv,12565866,300691.00000000006,1307/1,11337.610781979212,3662371.7806009585
Split,Benkovac,NA,NA,Stankovci,d.1307/1,7,1,5,NA,d.1307/1,1307/1,300691,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300691_1307/1,KC_SKZ.csv,12565866,300691.00000000006,1307/1,11337.610781979212,3662371.7806009585
Split,Benkovac,NA,NA,Buković,200/1,0.12,1,5,NA,200/1,200/1,300411,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300411_200/1,KC_ZADZ.csv,12574711,300411.00000000006,200/1,11248.511991751495,1203310.023700558
Split,Biograd,NA,NA,Raštane,68/20,25,1,5,NA,68/20,68/20,300845,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300845_68/20,KC_ZADZ.csv,6113037,300844.99999999994,68/20,8753.884859081267,1573855.7639492797
Split,Biograd,NA,NA,Biograd na moru,6/1,0.075,1,5,6/1 N.I. (1853 S.I.),"6/1, 1853",6/1,300756,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300756_6/1,KC_ZADZ.csv,14121237,300756,6/1,3900.260775010172,159568.91865883194
Split,Biograd,NA,NA,Biograd na moru,1853,0.075,1,5,6/1 N.I. (1853 S.I.),"6/1, 1853",1853,300756,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300756_1853,KC_ZADZ.csv,14118299,300756,1853,112.37098634163743,475.84818782057636
Split,Biograd,NA,NA,Filipjakov,621,0.4958,1,5,621 N.I. (615/2 S.I.),"621, 615/2",621,300772,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300772_621,KC_ZADZ.csv,3700532,300772,621,3271.541954239871,433637.25870627223
Split,Biograd,NA,NA,Filipjakov,615/2,0.4958,1,5,621 N.I. (615/2 S.I.),"621, 615/2",615/2,300772,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300772_615/2,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Pakoštane,6099,2,1,5,6099 N.I. (2966/1 S.I.),"6099, 2966",6099,300829,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300829_6099,KC_ZADZ.csv,5898042,300828.99999999994,6099,2669.869810051016,228052.21846427282
Split,Biograd,NA,NA,Pakoštane,2966,2,1,5,6099 N.I. (2966/1 S.I.),"6099, 2966",2966,300829,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300829_2966,KC_ZADZ.csv,5888522,300828.99999999994,2966,97.15249844194263,554.6438143643421
Split,Biograd,NA,NA,Pakoštane,2388/1,0.57,1,5,2388/1 N.I. (344/6 S.I.),"2388/1, 344/6",2388/1,300829,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300829_2388/1,KC_ZADZ.csv,5893202,300828.99999999994,2388/1,11782.949852117623,1128670.894067783
Split,Biograd,NA,NA,Pakoštane,344/6,0.57,1,5,2388/1 N.I. (344/6 S.I.),"2388/1, 344/6",344/6,300829,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300829_344/6,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Biograd na moru,3718 N.I. (455/1 S.I.),2,1,5,3718 N.I. (455/1 S.I.),3718 N.I. (455/1 S.I.),3718 N.I. (455/1 S.I.),300756,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300756_3718 N.I. (455/1 S.I.),NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Pašman,2617/110,2.3,1,5,NA,2617/110,2617/110,300837,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300837_2617/110,KC_ZADZ.csv,3744145,300836.99999999994,2617/110,12208.031159051396,1077964.3423550471
Split,Biograd,NA,NA,Turanj,d.3593,5,1,5,"d.3593 n.i., d.1198/5 s.i.","d.3593, d.1198/5",3593,300861,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300861_3593,KC_ZADZ.csv,2987570,300860.99999999994,3593,4045.7214080511153,506166.37289469334
Split,Biograd,NA,NA,Turanj,d.1198/5,5,1,5,"d.3593 n.i., d.1198/5 s.i.","d.3593, d.1198/5",1198/5,300861,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300861_1198/5,NA,NA,NA,NA,NA,NA
Split,Dubrovnik,NA,NA,Smokovljani,2397,32.3,2,5,NA,2397,2397,307114,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,307114_2397,KC_DNZ.csv,972052,307114,2397,100.58458111788319,693.675609276094
Split,Dubrovnik,NA,NA,Pijavičino,5494/2,4,2,5,"N.I. 5494/2, S.I. 5494","5494/2, 5494",5494/2,306932,Korèula,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306932_5494/2,NA,NA,NA,NA,NA,NA
Split,Dubrovnik,NA,NA,Pijavičino,5494,4,2,5,"N.I. 5494/2, S.I. 5494","5494/2, 5494",5494,306932,Korèula,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306932_5494,KC_DNZ.csv,9247002,306932,5494,2146.0767370364274,207106.11649019876
Split,Dubrovnik,NA,NA,Pijavičino,5496/3,30.1,2,5,"N.I. 5496/3, S.I. 5496/1","5496/3, 5496/1",5496/3,306932,Korèula,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306932_5496/3,NA,NA,NA,NA,NA,NA
Split,Dubrovnik,NA,NA,Pijavičino,5496/1,30.1,2,5,"N.I. 5496/3, S.I. 5496/1","5496/3, 5496/1",5496/1,306932,Korèula,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306932_5496/1,KC_DNZ.csv,9247001,306932,5496/1,3334.8106363378965,536615.4362635601
Split,Dubrovnik,NA,NA,Zaton Doli,1521,9.197,2,5,NA,1521,1521,307416,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,307416_1521,KC_DNZ.csv,8945497,307416,1521,1900.2069038666873,91419.15315048292
Split,Dubrovnik,NA,NA,Slano,1125/11,28.3827,2,5,NA,1125/11,1125/11,307106,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,307106_1125/11,NA,NA,NA,NA,NA,NA
Split,Dubrovnik,NA,NA,Banići,949/1,15.4994,2,5,NA,949/1,949/1,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_949/1,KC_DNZ.csv,8588056,306118,949/1,2984.611188424685,154307.01385069714
Split,Dubrovnik,NA,NA,Banići,991,1.3678,2,5,NA,991,991,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_991,KC_DNZ.csv,8591495,306118,991,801.8971140933627,13680.794166209038
Split,Dubrovnik,NA,NA,Banići,992,0.4485,2,5,NA,992,992,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_992,KC_DNZ.csv,8591497,306118,992,839.0452169853983,4357.624385665648
Split,Dubrovnik,NA,NA,Banići,1013,0.5244,2,5,NA,1013,1013,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1013,KC_DNZ.csv,8591500,306118,1013,835.921924670458,5247.116411466655
Split,Dubrovnik,NA,NA,Banići,1014,0.2651,2,5,NA,1014,1014,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1014,KC_DNZ.csv,8591503,306118,1014,818.297400543106,2654.172768569122
Split,Dubrovnik,NA,NA,Banići,1044,0.4392,2,5,NA,1044,1044,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1044,KC_DNZ.csv,8591504,306118,1044,827.8325010714952,4349.4363674119295
Split,Dubrovnik,NA,NA,Banići,1045,0.5916,2,5,NA,1045,1045,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1045,KC_DNZ.csv,8592620,306118,1045,845.7158637476394,5680.532308513527
Split,Dubrovnik,NA,NA,Banići,1052,0.4147,2,5,NA,1052,1052,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1052,KC_DNZ.csv,8592625,306118,1052,792.3975821986386,4006.4696682311314
Split,Dubrovnik,NA,NA,Banići,1053,0.8272,2,5,NA,1053,1053,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1053,KC_DNZ.csv,8592626,306118,1053,857.656387489282,8329.512460557544
Split,Dubrovnik,NA,NA,Banići,1075,1.0279,2,5,NA,1075,1075,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1075,KC_DNZ.csv,8593757,306118,1075,848.3330420317085,10308.743649198397
Split,Dubrovnik,NA,NA,Banići,1076,0.456,2,5,NA,1076,1076,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1076,KC_DNZ.csv,8593758,306118,1076,816.6105941608305,7609.289213855969
Split,Dubrovnik,NA,NA,Banići,1078,0.5596,2,5,NA,1078,1078,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1078,KC_DNZ.csv,8593763,306118,1078,804.227813373177,5455.1188440341375
Split,Dubrovnik,NA,NA,Banići,1121,0.4039,2,5,NA,1121,1121,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1121,KC_DNZ.csv,8594899,306118,1121,612.135852959347,3904.9499539638396
Split,Dubrovnik,NA,NA,Banići,1122,0.8797,2,5,NA,1122,1122,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1122,KC_DNZ.csv,8594901,306118,1122,715.3915554138227,8744.286038629813
Split,Dubrovnik,NA,NA,Banići,1160,0.6139,2,5,NA,1160,1160,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1160,KC_DNZ.csv,8595987,306118,1160,734.4537354374825,6194.421849107096
Split,Dubrovnik,NA,NA,Banići,1162,0.51,2,5,NA,1162,1162,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1162,KC_DNZ.csv,8595990,306118,1162,680.1549259775576,4965.226683041399
Split,Dubrovnik,NA,NA,Banići,1208,0.5007,2,5,NA,1208,1208,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1208,KC_DNZ.csv,8595999,306118,1208,680.6273153634846,5091.254710446238
Split,Dubrovnik,NA,NA,Banići,1209,0.4453,2,5,NA,1209,1209,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1209,KC_DNZ.csv,8596001,306118,1209,666.8541585383678,4384.569381485471
Split,Dubrovnik,NA,NA,Banići,1213,0.4755,2,5,NA,1213,1213,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1213,KC_DNZ.csv,8596004,306118,1213,469.021738101465,4676.461724554354
Split,Dubrovnik,NA,NA,Banići,1247,0.35,2,5,NA,1247,1247,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1247,KC_DNZ.csv,8597068,306118,1247,448.1267593967784,3507.919062576218
Split,Dubrovnik,NA,NA,Banići,1266,0.3474,2,5,NA,1266,1266,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1266,KC_DNZ.csv,8597077,306118,1266,440.9742596452035,3557.729341718146
Split,Dubrovnik,NA,NA,Banići,1267,0.2604,2,5,NA,1267,1267,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1267,KC_DNZ.csv,8597081,306118,1267,419.54897227910726,2595.12825567808
Split,Dubrovnik,NA,NA,Banići,1297,0.0838,2,5,NA,1297,1297,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1297,KC_DNZ.csv,8597082,306118,1297,396.47058801957513,836.9582750934976
Split,Dubrovnik,NA,NA,Banići,1298,0.4611,2,5,NA,1298,1298,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1298,KC_DNZ.csv,8597085,306118,1298,429.10043930430913,4578.11017941475
Split,Dubrovnik,NA,NA,Banići,1301,0.2129,2,5,NA,1301,1301,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1301,KC_DNZ.csv,8598165,306118,1301,373.48522086458655,2198.6796505024313
Split,Dubrovnik,NA,NA,Banići,1305,0.1435,2,5,NA,1305,1305,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1305,KC_DNZ.csv,8598168,306118,1305,353.1468528004312,1456.8711812857505
Split,Dubrovnik,NA,NA,Banići,1328,0.6884,2,5,NA,1328,1328,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1328,KC_DNZ.csv,8598169,306118,1328,404.01747463866275,6865.296062739934
Split,Dubrovnik,NA,NA,Banići,1329,0.6963,2,5,NA,1329,1329,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1329,KC_DNZ.csv,8598170,306118,1329,376.96102695324856,6906.45983881248
Split,Dubrovnik,NA,NA,Banići,1345,0.1241,2,5,NA,1345,1345,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1345,KC_DNZ.csv,8598172,306118,1345,261.55638123991815,1258.34239357721
Split,Dubrovnik,NA,NA,Banići,1346,0.5859,2,5,NA,1346,1346,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1346,KC_DNZ.csv,8598176,306118,1346,345.2477894249058,5757.9391791310045
Split,Dubrovnik,NA,NA,Banići,1366,0.1552,2,5,NA,1366,1366,306118,Dubrovnik,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,306118_1366,KC_DNZ.csv,8598177,306118,1366,449.04527144802694,11359.100815203325
Split,Dubrovnik,NA,NA,Prizdrina,4437/3,1.1137,2,5,NA,4437/3,4437/3,307050,Korèula,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Dubrovnik,Split,307050_4437/3,KC_DNZ.csv,9092925,307050,4437/3,441.92458233468915,11154.976548908588
Split,Hvar,NA,NA,Sućuraj,1328/5,31.69,2,5,NA,"1328/5, 1328/100, 1459/1",1328/5,311731,Stari Grad,Splitsko-dalmatinska županija,Split,Šumarija Hvar,Split,311731_1328/5,KC_SDZ.csv,12561719,311731.00000000006,1328/5,4744.436199532505,127099.06655864143
Split,Hvar,NA,NA,Sućuraj,1328/100,31.69,2,5,NA,"1328/5, 1328/100, 1459/1",1328/100,311731,Stari Grad,Splitsko-dalmatinska županija,Split,Šumarija Hvar,Split,311731_1328/100,KC_SDZ.csv,12575230,311731.00000000006,1328/100,529.0730922707584,12661.405909822599
