USP.x,Sumarija,GJ,Odsjek,KO.x,KC,Povrsina,stranica,odluka,napomena,KC_odluka,KC_2,ko_mb,ku_naziv,ZUP_NAZIV,ZUP_SJEDIS,Sumarija.y,USP.y,KOKC,.id,OBJECTID,KO.y,BROJ_KC,SHAPE_Leng,SHAPE_Area
Split,Knin,NA,NA,Vrbnik,d.3580/1,13.92,1,9,NA,d.3580/1,3580/1,314102,Knin,Šibensko-kninska županija,Šibenik,Šumarija Knin,Split,314102_3580/1,KC_SKZ.csv,6449871,314102,3580/1,4903.987758595042,547664.9258869031
Split,Korčula,NA,NA,Lumbarda,d.2635/10,52.54,1,9,NA,d.2635/10,2635/10,314676,Korèula,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,314676_2635/10,KC_DNZ.csv,10311638,314676,2635/10,8617.348037456892,1173662.875081701
Split,Metković,NA,NA,Baćina,2973/1,5,1,9,NA,2973/1,2973/1,312894,Ploèe,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Metković,Split,312894_2973/1,KC_DNZ.csv,1049669,312894,2973/1,6907.490290306426,325713.28431835317
Split,Obrovac,NA,NA,Kruševo,d.570/112,5,1,9,NA,d.570/112,570/112,319082,Obrovac,Zadarska županija,Zadar,Šumarija Obrovac,Split,319082_570/112,KC_ZADZ.csv,12428130,319082,570/112,2637.716472535675,118957.46235875643
Split,Sinj,NA,NA,Vojnić Sinjski,d.489/4,3.29,1,9,NA,d.489/4,489/4,325970,Sinj,Splitsko-dalmatinska županija,Split,Šumarija Sinj,Split,325970_489/4,KC_SDZ.csv,8871628,325970,489/4,2149.988321921516,88139.56083150578
Split,Sinj,NA,NA,Sušci,2869/2,0.6018,1,9,NA,2869/2,2869/2,325872,Sinj,Splitsko-dalmatinska županija,Split,Šumarija Sinj,Split,325872_2869/2,KC_SDZ.csv,8831421,325872,2869/2,1506.2420152402697,63140.76729286817
Split,Sinj,NA,NA,Sušci,2869/1,6.3711,1,9,NA,2869/1,2869/1,325872,Sinj,Splitsko-dalmatinska županija,Split,Šumarija Sinj,Split,325872_2869/1,KC_SDZ.csv,8841673,325872,2869/1,560.4146091323549,5980.687928435854
Split,Sinj,NA,NA,Sušci,2863/1,5,1,9,NA,2863/1,2863/1,325872,Sinj,Splitsko-dalmatinska županija,Split,Šumarija Sinj,Split,325872_2863/1,KC_SDZ.csv,8831420,325872,2863/1,8465.505159412154,464242.18490220455
Split,Split,NA,NA,Žeževica,d.5923/1,39.2449,1,9,NA,d.5923/1,5923/1,319813,Omiš,Splitsko-dalmatinska županija,Split,Šumarija Split,Split,319813_5923/1,KC_SDZ.csv,4591655,319812.99999999994,5923/1,10441.452197079247,394038.59428954555
Split,Split,NA,NA,Žeževica,d.6521/1,17,1,9,NA,d.6521/1,6521/1,319813,Omiš,Splitsko-dalmatinska županija,Split,Šumarija Split,Split,319813_6521/1,KC_SDZ.csv,4592697,319812.99999999994,6521/1,14655.116609352255,1400383.1033637794
Split,Split,NA,NA,Katuni,d.8104/1,0.28,1,9,NA,d.8104/1,8104/1,319651,Omiš,Splitsko-dalmatinska županija,Split,Šumarija Split,Split,319651_8104/1,KC_SDZ.csv,3783147,319651.00000000006,8104/1,4885.070032939585,204705.612995941
Split,Šibenik,NA,NA,Donje Polje,465/2,166.1,1,9,NA,465/2,465/2,329975,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329975_465/2,KC_SKZ.csv,3716092,329975.00000000006,465/2,11710.191708617825,1650238.592425928
Split,Šibenik,NA,NA,Konjevrate,d.2192/2,2,1,9,NA,d.2192/2,2192/2,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_2192/2,KC_SKZ.csv,11821403,330051.00000000006,2192/2,6236.121872912255,702281.1804720352
Split,Šibenik,NA,NA,Konjevrate,d.2301/3,1,1,9,NA,d.2301/3,2301/3,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_2301/3,KC_SKZ.csv,11844903,330051.00000000006,2301/3,3445.3946631379304,252910.97318182478
Split,Šibenik,NA,NA,Tisno,d.7760/2,1,1,9,NA,d.7760/2,7760/2,330272,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330272_7760/2,KC_SKZ.csv,11992564,330272,7760/2,4630.574876070988,371360.83590977645
Split,Šibenik,NA,NA,Tisno,d.7760/2,1,1,9,NA,d.7760/2,7760/2,330272,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330272_7760/2,KC_SKZ.csv,11992564,330272,7760/2,4630.574876070988,371360.83590977645
Split,Šibenik,NA,NA,Tisno,d.9178/7,1,1,9,NA,d.9178/7,9178/7,330272,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330272_9178/7,KC_SKZ.csv,11985972,330272,9178/7,1476.062605307441,33776.6953396264
Split,Šibenik,NA,NA,Tisno,d.9178/7,1,1,9,NA,d.9178/7,9178/7,330272,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330272_9178/7,KC_SKZ.csv,11985972,330272,9178/7,1476.062605307441,33776.6953396264
Split,Šibenik,NA,NA,Tisno,d.9178/7,1,1,9,NA,d.9178/7,9178/7,330272,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330272_9178/7,KC_SKZ.csv,11985972,330272,9178/7,1476.062605307441,33776.6953396264
Split,Šibenik,NA,NA,Tisno,d.9178/7,1,1,9,NA,d.9178/7,9178/7,330272,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330272_9178/7,KC_SKZ.csv,11985972,330272,9178/7,1476.062605307441,33776.6953396264
Split,Šibenik,NA,NA,Jadrtovac,374/9,30,1,9,NA,374/9,374/9,330035,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330035_374/9,KC_SKZ.csv,11892953,330035.00000000006,374/9,4057.003966973894,410863.0361573941
Split,Šibenik,NA,NA,Bratiškovci,d.880,20,1,9,NA,d.880,880,329908,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329908_880,KC_SKZ.csv,11921565,329908,880,7005.040710470276,1994541.9857707256
Split,Šibenik,NA,NA,Bratiškovci,d.834,30,1,9,NA,d.834,834,329908,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329908_834,KC_SKZ.csv,11918168,329908,834,8853.973233546822,2144549.736171631
Split,Šibenik,NA,NA,Piramatovci,d.1377/2,4.5,1,9,NA,d.1377/2,1377/2,330132,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330132_1377/2,KC_SKZ.csv,10152158,330132,1377/2,3898.4191778725026,293569.9547808804
Split,Šibenik,NA,NA,Danilo Biranj,d.1306/93,3,1,9,NA,d.1306/93,1306/93,329959,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329959_1306/93,KC_SKZ.csv,10200689,329959.00000000006,1306/93,5653.4824372895055,486555.0446206075
Split,Zadar,NA,NA,Zemunik,d.2887/1,5.225,2,9,NA,d.2887/1,2887/1,335215,Zadar,Zadarska županija,Zadar,Šumarija Zadar,Split,335215_2887/1,KC_ZADZ.csv,5182914,335215.00000000006,2887/1,10724.915755866601,2969378.2205819823
Split,Zadar,NA,NA,Žman,d.1357/59,4.4643,2,9,d.1357/59 S.I. (5945/14 N.I.),"d.1357/59, 5945/14",1357/59,335231,Zadar,Zadarska županija,Zadar,Šumarija Zadar,Split,335231_1357/59,NA,NA,NA,NA,NA,NA
Split,Zadar,NA,NA,Žman,5945/14,4.4643,2,9,d.1357/59 S.I. (5945/14 N.I.),"d.1357/59, 5945/14",5945/14,335231,Zadar,Zadarska županija,Zadar,Šumarija Zadar,Split,335231_5945/14,KC_ZADZ.csv,13416886,335231.00000000006,5945/14,2519.6522554168882,51849.35840422937
Senj,Krk,NA,NA,Sužan,d.1610/1,91.7345,2,9,NA,d.1610/1,1610/1,316024,Krk,Primorsko-goranska županija,Rijeka,Šumarija Krk,Senj,316024_1610/1,NA,NA,NA,NA,NA,NA
Senj,Pag,NA,NA,Povljana,2162,12.8383,2,9,NA,2162,2162,321559,Pag,Zadarska županija,Zadar,Šumarija Pag,Senj,321559_2162,KC_ZADZ.csv,11605463,321559.00000000006,2162,1538.8741787037222,128297.95432647188
Senj,Crikvenica,NA,NA,Bribir,d.3943/4,1,2,9,NA,d.3943/4,3943/4,302589,Crikvenica,Primorsko-goranska županija,Rijeka,Šumarija Crikvenica,Senj,302589_3943/4,KC_PGZ.csv,6991005,302588.99999999994,3943/4,2305.3763394033463,31060.410501649094
Senj,Crikvenica,NA,NA,Belgrad,d.13862,5,2,9,NA,d.13862,13862,302562,Crikvenica,Primorsko-goranska županija,Rijeka,Šumarija Crikvenica,Senj,302562_13862,KC_PGZ.csv,7452004,302562,13862,882.0774959720254,44514.03589582091
Senj,Crikvenica,NA,NA,Novi,d.12257/1,0.57,2,9,NA,d.12257/1,12257/1,302678,Crikvenica,Primorsko-goranska županija,Rijeka,Šumarija Crikvenica,Senj,302678_12257/1,KC_PGZ.csv,7663473,302678,12257/1,41139.04500304248,5288846.487257194
Senj,Crikvenica,NA,NA,Novi,d.12257/1,0.56,2,9,NA,d.12257/1,12257/1,302678,Crikvenica,Primorsko-goranska županija,Rijeka,Šumarija Crikvenica,Senj,302678_12257/1,KC_PGZ.csv,7663473,302678,12257/1,41139.04500304248,5288846.487257194
Buzet,Buje,NA,NA,Umag,d.4646/1,0.555,2,9,NA,d.4646/1,4646/1,302023,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,302023_4646/1,KC_IZ.csv,13058525,302023.00000000006,4646/1,10311.984311602078,600309.7522318369
Buzet,Buje,NA,NA,Umag,d.4013,19.6405,2,9,NA,d.4013,4013,302023,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,302023_4013,KC_IZ.csv,13059678,302023.00000000006,4013,4759.693380743617,264784.69594905037
Buzet,Buje,NA,NA,Brtonigla,1636/12,0.0672,2,9,NA,1636/12,1636/12,301787,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301787_1636/12,KC_IZ.csv,10600616,301787.00000000006,1636/12,140.9800426380717,677.5098452610728
Buzet,Buje,NA,NA,Brtonigla,1636/13,0.1089,2,9,NA,1636/13,1636/13,301787,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301787_1636/13,KC_IZ.csv,10600614,301787.00000000006,1636/13,230.727412054635,1091.0840288572217
Buzet,Buje,NA,NA,Brtonigla,1636/14,0.2257,2,9,NA,1636/14,1636/14,301787,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301787_1636/14,KC_IZ.csv,10600615,301787.00000000006,1636/14,269.27835096788215,2257.098477527087
Buzet,Buje,NA,NA,Brtonigla,1636/15,0.0597,2,9,NA,1636/15,1636/15,301787,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301787_1636/15,KC_IZ.csv,10601762,301787.00000000006,1636/15,149.40193070533195,616.1424005994496
Buzet,Buje,NA,NA,Brtonigla,1636/16,0.0514,2,9,NA,1636/16,1636/16,301787,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301787_1636/16,KC_IZ.csv,10601763,301787.00000000006,1636/16,130.30088695847115,457.11246328316486
Buzet,Buje,NA,NA,Brtonigla,2393/3,1.2795,2,9,NA,2393/3,2393/3,301787,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301787_2393/3,KC_IZ.csv,10605077,301787.00000000006,2393/3,473.9596677069962,12591.159360144999
Buzet,Buje,NA,NA,Buje,280,0.4163,2,9,NA,280,280,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_280,KC_IZ.csv,10619256,301795.00000000006,280,409.09740878943063,4133.904439606935
Buzet,Buje,NA,NA,Buje,283,0.2612,2,9,NA,283,283,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_283,KC_IZ.csv,10619258,301795.00000000006,283,383.5130763089682,2555.6733282092564
Buzet,Buje,NA,NA,Buje,284,0.3368,2,9,NA,284,284,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_284,KC_IZ.csv,10619255,301795.00000000006,284,338.2418600191656,3323.702135366593
Buzet,Buje,NA,NA,Buje,300/1,0.078,2,9,NA,300/1,300/1,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_300/1,KC_IZ.csv,10623654,301795.00000000006,300/1,174.4717614945589,779.4766264869921
Buzet,Buje,NA,NA,Buje,300/2,0.0299,2,9,NA,300/2,300/2,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_300/2,KC_IZ.csv,10623653,301795.00000000006,300/2,94.75989872507357,326.35995968309027
Buzet,Buje,NA,NA,Buje,301/1,0.068,2,9,NA,301/1,301/1,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_301/1,KC_IZ.csv,10622564,301795.00000000006,301/1,106.63648948264414,630.5390122662483
Buzet,Buje,NA,NA,Buje,301/2,0.0338,2,9,NA,301/2,301/2,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_301/2,KC_IZ.csv,10621489,301795.00000000006,301/2,89.27726797831517,363.5669245403783
Buzet,Buje,NA,NA,Buje,301/4,0.0374,2,9,NA,301/4,301/4,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_301/4,KC_IZ.csv,10622562,301795.00000000006,301/4,92.34367407040959,399.1452192302352
Buzet,Buje,NA,NA,Buje,301/5,0.0198,2,9,NA,301/5,301/5,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_301/5,KC_IZ.csv,10622563,301795.00000000006,301/5,59.522518655929304,217.94664346801846
Buzet,Buje,NA,NA,Buje,11/1,0.0834,2,9,NA,11/1,11/1,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_11/1,KC_IZ.csv,10629221,301795.00000000006,11/1,215.5256171445537,829.4296193759844
Buzet,Buje,NA,NA,Buje,11/2,0.1061,2,9,NA,11/2,11/2,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_11/2,KC_IZ.csv,10631439,301795.00000000006,11/2,147.84295467070717,1088.261662780018
Buzet,Buje,NA,NA,Buje,11/3,0.2068,2,9,NA,11/3,11/3,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_11/3,KC_IZ.csv,10631437,301795.00000000006,11/3,192.03213379258236,2031.9589587887438
Buzet,Buje,NA,NA,Buje,11/4,0.1249,2,9,NA,11/4,11/4,301795,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301795_11/4,KC_IZ.csv,10631438,301795.00000000006,11/4,143.66857923008212,1272.6014850518877
Buzet,Buje,NA,NA,Kršete,d.193/2,0.433,2,9,NA,d.193/2,193/2,301868,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301868_193/2,KC_IZ.csv,8711972,301868,193/2,726.7957942201398,8649.484038791537
Buzet,Buje,NA,NA,Kostanjevica,315/2,0.3582,2,9,NA,315/2,315/2,301841,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301841_315/2,KC_IZ.csv,8709564,301840.99999999994,315/2,268.5882218202047,3501.369448119899
Buzet,Buje,NA,NA,Kostanjevica,d.232,0.1314,2,9,NA,d.232,232,301841,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301841_232,KC_IZ.csv,8704925,301840.99999999994,232,252.29001014790387,2601.2732338880073
Buzet,Buje,NA,NA,Kostanjevica,236/1,0.4236,2,9,NA,236/1,236/1,301841,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301841_236/1,KC_IZ.csv,8706039,301840.99999999994,236/1,260.6919847083622,4255.43319142845
Buzet,Buje,NA,NA,Kostanjevica,240/1,0.158,2,9,NA,240/1,240/1,301841,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301841_240/1,KC_IZ.csv,8700185,301840.99999999994,240/1,263.44633382004463,3113.536562082501
Buzet,Buje,NA,NA,Kostanjevica,241,0.0557,2,9,NA,241,241,301841,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301841_241,KC_IZ.csv,8700186,301840.99999999994,241,99.7078725818606,576.5226954046644
Buzet,Buje,NA,NA,Momjan,1136,0.0241,2,9,NA,1136,1136,301914,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301914_1136,KC_IZ.csv,10377602,301914,1136,89.11121387760048,262.4337940973035
Buzet,Buje,NA,NA,Grožnjan,3757/2,0.009,2,9,NA,3757/2,3757/2,301825,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301825_3757/2,KC_IZ.csv,10362705,301824.99999999994,3757/2,48.46981008486249,118.2550753016727
Buzet,Buje,NA,NA,Grožnjan,3773,0.0518,2,9,NA,3773,3773,301825,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301825_3773,KC_IZ.csv,10362711,301824.99999999994,3773,112.34275586721243,514.8888104926748
Buzet,Buje,NA,NA,Grožnjan,3788/1,0.0453,2,9,NA,3788/1,3788/1,301825,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301825_3788/1,KC_IZ.csv,10363801,301824.99999999994,3788/1,128.47254022629244,893.8113857245861
Buzet,Buje,NA,NA,Grožnjan,3799/6,0.164,2,9,NA,3799/6,3799/6,301825,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301825_3799/6,KC_IZ.csv,10363813,301824.99999999994,3799/6,173.7574753135977,1635.9884496169527
Buzet,Buje,NA,NA,Grožnjan,3800/2,0.1554,2,9,NA,3800/2,3800/2,301825,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301825_3800/2,KC_IZ.csv,10360437,301824.99999999994,3800/2,180.7598175576402,1652.581385237013
Buzet,Labin,NA,NA,Ripenda,1831/8,0.3901,2,9,NA,1831/8,1831/8,316636,Labin,Istarska županija,Pazin,Šumarija Labin,Buzet,316636_1831/8,KC_IZ.csv,13801280,316636,1831/8,328.75036572712264,3922.1839873529716
Buzet,Labin,NA,NA,Ripenda,1856/4,0.6045,2,9,NA,1856/4,1856/4,316636,Labin,Istarska županija,Pazin,Šumarija Labin,Buzet,316636_1856/4,KC_IZ.csv,13794221,316636,1856/4,303.47535426572665,6105.383037243771
Buzet,Labin,NA,NA,Prkušnica,d.765/1,0.4,2,9,NA,d.765/1,765/1,316610,Labin,Istarska županija,Pazin,Šumarija Labin,Buzet,316610_765/1,KC_IZ.csv,3070014,316610,765/1,452.2737350958786,7290.749267422277
Buzet,Labin,NA,NA,Prkušnica,767,0.2572,2,9,NA,767,767,316610,Labin,Istarska županija,Pazin,Šumarija Labin,Buzet,316610_767,KC_IZ.csv,3070016,316610,767,430.5516072324458,3137.5598675771007
Buzet,Labin,NA,NA,Prkušnica,768,0.0281,2,9,NA,768,768,316610,Labin,Istarska županija,Pazin,Šumarija Labin,Buzet,316610_768,KC_IZ.csv,3082008,316610,768,75.86665378498842,299.2908126407789
Buzet,Pazin,NA,NA,Gologorica,2220/1,0.552,2,9,NA,2220/1,2220/1,322253,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322253_2220/1,KC_IZ.csv,8864152,322252.99999999994,2220/1,343.54763078648307,5503.009121488436
Buzet,Poreč,NA,NA,Vrsar,d.1556,0.65,2,9,NA,d.1556,1556,323837,Poreè,Istarska županija,Pazin,Šumarija Poreč,Buzet,323837_1556,KC_IZ.csv,14130611,323836.99999999994,1556,254.67025869752172,3423.584979804787
Buzet,Pula,NA,NA,Pomer,d.845/9,0.856,2,9,NA,d.845/9,845/9,324221,Pula,Istarska županija,Pazin,Šumarija Pula,Buzet,324221_845/9,KC_IZ.csv,3444700,324220.99999999994,845/9,4805.65631005236,592877.5195388255
