USP.x,Sumarija,GJ,Odsjek,KO.x,KC,Povrsina,stranica,odluka,napomena,KC_odluka,KC_2,ko_mb,ku_naziv,ZUP_NAZIV,ZUP_SJEDIS,Sumarija.y,USP.y,KOKC,.id,OBJECTID,KO.y,BROJ_KC,SHAPE_Leng,SHAPE_Area
Buzet,Rovinj,NA,NA,Rovinj,687/3,0.2723,10,10,NA,687/3,687/3,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_687/3,KC_IZ.csv,13673992,324914,687/3,208.69042009654243,2700.615670817541
Buzet,Rovinj,NA,NA,Rovinj,690/2,0.2628,10,10,NA,690/2,690/2,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_690/2,KC_IZ.csv,13673989,324914,690/2,205.75415963885695,2641.113150434664
Buzet,Rovinj,NA,NA,Rovinj,1780,0.4363,10,10,NA,1780,1780,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_1780,KC_IZ.csv,13687628,324914,1780,303.50265362415576,4403.267685051329
Buzet,Rovinj,NA,NA,Rovinj,1781,0.0694,10,10,NA,1781,1781,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_1781,KC_IZ.csv,13686525,324914,1781,110.8640437514538,673.6254596037639
Buzet,Rovinj,NA,NA,Rovinj,2369/4,0.226,10,10,NA,2369/4,2369/4,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_2369/4,KC_IZ.csv,12462017,324914,2369/4,197.75011152753152,2263.1153530603783
Buzet,Rovinj,NA,NA,Rovinj,2369/5,0.27,10,10,NA,2369/5,2369/5,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_2369/5,KC_IZ.csv,12466134,324914,2369/5,221.61507640867384,2665.9225867216705
Buzet,Rovinj,NA,NA,Rovinj,2396/6,0.131,10,10,NA,2396/6,2396/6,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_2396/6,NA,NA,NA,NA,NA,NA
Buzet,Rovinj,NA,NA,Rovinj,2841,0.3798,10,10,NA,2841,2841,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_2841,KC_IZ.csv,12466104,324914,2841,250.94482517068562,3883.073002730997
Buzet,Rovinj,NA,NA,Rovinj,6387,0.2085,10,10,NA,6387,6387,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_6387,KC_IZ.csv,13630023,324914,6387,184.67987182630566,2093.3225551464952
Buzet,Rovinj,NA,NA,Rovinj,6550,0.5773,10,10,NA,6550,6550,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_6550,KC_IZ.csv,13628902,324914,6550,313.54333781419626,5901.332150372801
Buzet,Rovinj,NA,NA,Rovinj,7216,0.2179,10,10,NA,7216,7216,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_7216,KC_IZ.csv,13633737,324914,7216,206.9539638959086,2678.1715054820424
Buzet,Rovinj,NA,NA,Rovinj,7263,1.711,10,10,NA,7263,7263,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_7263,KC_IZ.csv,13633731,324914,7263,585.1169554099832,17025.21191364909
Buzet,Rovinj,NA,NA,Rovinj,d.7340,1.1478,10,10,NA,d.7340,7340,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_7340,KC_IZ.csv,11681219,324914,7340,458.92245488891666,12552.490676167989
Buzet,Rovinj,NA,NA,Rovinj,7341,0.5909,10,10,NA,7341,7341,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_7341,KC_IZ.csv,11681218,324914,7341,311.2037933020561,5952.570622189766
Buzet,Rovinj,NA,NA,Rovinj,d.7527,0.557,10,10,NA,d.7527,7527,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_7527,KC_IZ.csv,11673841,324914,7527,380.5774393863746,8666.016922912224
Buzet,Rovinj,NA,NA,Rovinjsko Selo,1188/3,0.1975,10,10,NA,1188/3,1188/3,324922,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324922_1188/3,KC_IZ.csv,9473180,324922,1188/3,199.18534063817202,1951.8546971175995
Buzet,Rovinj,NA,NA,Rovinjsko Selo,1172/2,0.563,10,10,NA,1172/2,1172/2,324922,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324922_1172/2,KC_IZ.csv,9473181,324922,1172/2,360.97376708480874,7129.775481411088
Našice,Orahovica,NA,NA,Krajna,d.510,1.9109,10,10,NA,d.510,510,320323,Orahovica,Virovitičko-podravska županij,Virovitica,Šumarija Orahovica,Našice,320323_510,KC_VPZ.csv,5283266,320323.00000000006,510,879.5647859743957,25719.811097083417
Našice,Orahovica,NA,NA,Krajna,511,0.5269,10,10,NA,511,511,320323,Orahovica,Virovitičko-podravska županij,Virovitica,Šumarija Orahovica,Našice,320323_511,KC_VPZ.csv,5285692,320323.00000000006,511,445.0437974055772,5234.508546652219
Našice,Orahovica,NA,NA,Krajna,512,0.528,10,10,NA,512,512,320323,Orahovica,Virovitičko-podravska županij,Virovitica,Šumarija Orahovica,Našice,320323_512,KC_VPZ.csv,5284487,320323.00000000006,512,321.76964549636386,5357.486227764772
Našice,Orahovica,NA,NA,Krajna,513,0.0191,10,10,NA,513,513,320323,Orahovica,Virovitičko-podravska županij,Virovitica,Šumarija Orahovica,Našice,320323_513,KC_VPZ.csv,5283270,320323.00000000006,513,72.1062406628652,194.239851188555
Našice,Orahovica,NA,NA,Krajna,514,0.0133,10,10,NA,514,514,320323,Orahovica,Virovitičko-podravska županij,Virovitica,Šumarija Orahovica,Našice,320323_514,KC_VPZ.csv,5283269,320323.00000000006,514,114.33894774178697,139.1347468486722
Našice,Orahovica,NA,NA,Krajna,515,1.3628,10,10,NA,515,515,320323,Orahovica,Virovitičko-podravska županij,Virovitica,Šumarija Orahovica,Našice,320323_515,KC_VPZ.csv,5283268,320323.00000000006,515,459.81262391268837,13551.37825706867
Našice,Orahovica,NA,NA,Krajna,d.525/2,23.1294,10,10,NA,d.525/2,525/2,320323,Orahovica,Virovitičko-podravska županij,Virovitica,Šumarija Orahovica,Našice,320323_525/2,KC_VPZ.csv,5272414,320323.00000000006,525/2,16393.001676731306,2130399.551785164
Požega,Pleternica,NA,NA,Ćosine Laze,320,0.3484,11,10,NA,320,320,327484,Požega,Požeško-slavonska županija,Požega,Šumarija Pleternica,Požega,327484_320,KC_PSZ.csv,7606316,327484,320,446.20752089829045,3825.0696431386255
Požega,Pleternica,NA,NA,Ćosine Laze,330,0.5301,11,10,NA,330,330,327484,Požega,Požeško-slavonska županija,Požega,Šumarija Pleternica,Požega,327484_330,KC_PSZ.csv,7606321,327484,330,563.8063847976547,11142.99683829495
Požega,Pleternica,NA,NA,Ćosine Laze,379,0.2672,11,10,NA,379,379,327484,Požega,Požeško-slavonska županija,Požega,Šumarija Pleternica,Požega,327484_379,KC_PSZ.csv,7608709,327484,379,234.8867968709969,2706.4082946709004
Požega,Pleternica,NA,NA,Ćosine Laze,407/2,0.1846,11,10,NA,407/2,407/2,327484,Požega,Požeško-slavonska županija,Požega,Šumarija Pleternica,Požega,327484_407/2,KC_PSZ.csv,7618369,327484,407/2,178.67948103936823,1862.4470048801134
Požega,Pleternica,NA,NA,Ćosine Laze,410,0.3956,11,10,NA,410,410,327484,Požega,Požeško-slavonska županija,Požega,Šumarija Pleternica,Požega,327484_410,KC_PSZ.csv,7600230,327484,410,213.77923590725769,2014.92055619322
Požega,Pleternica,NA,NA,Ćosine Laze,411,0.3597,11,10,NA,411,411,327484,Požega,Požeško-slavonska županija,Požega,Šumarija Pleternica,Požega,327484_411,KC_PSZ.csv,7614830,327484,411,379.8000698877819,3629.0752371026906
Požega,Pleternica,NA,NA,Ćosine Laze,492,0.68884,11,10,NA,492,492,327484,Požega,Požeško-slavonska županija,Požega,Šumarija Pleternica,Požega,327484_492,KC_PSZ.csv,7612405,327484,492,368.96002801402796,6856.550653966721
